Sp	Elements	Xtal	Position	Bg1	Bg2	Slope	Bias	Gain	Dtime	Blin	Wind	Mode																																													
13 / 19 . 	29.86279	19.14761	7.859789	43.87613	0.00508	0.005845	0.116457	0.304327	0.0064	0.040639						101.2251	25.5852	14.19667	2.930657	57.10365	0.003921	0.003929	0.044142	0.10794	0.002782	0.021114						99.99999	49.52142	40.96389	10.11159	0.009599	0.013393	0.150374	0.387264	0.010676	0.056863						101.2251	-13415.7	1249.2	1085	 	 	WHT01_Slab_prof_3_	36339.84	11.94324	275	"Friday, February 11, 2022 8:40:26 PM"
13 / 20 . 	29.84756	19.06715	7.921428	43.79664	0.005677	0.007627	0.114346	0.307467	0.007793	0.042032						101.1177	25.61053	14.15823	2.958073	57.08576	0.004388	0.005135	0.043406	0.109217	0.003393	0.021871						100	49.49615	40.79176	10.19088	0.010727	0.017476	0.147647	0.391259	0.012999	0.058812						101.1177	-13413	1253	1085	 	 	WHT01_Slab_prof_3_	36335.12	11.94109	276	"Friday, February 11, 2022 8:41:10 PM"
14 / 1 . 				0.147989	0.007843	0.010138	0.08768	0.281199	0.006434	0.053737						0.595021				52.17351	1.639735	1.846355	9.002616	27.01725	0.757623	7.562908						99.99999				0.01482	0.023231	0.113216	0.357833	0.010731	0.075189						0.595021	-13465	1180	1085	 	 	WHT01_Slab_prof_3_	36424.68	0.127198	277	"Friday, February 11, 2022 8:41:58 PM"
14 / 2 . 				0.14468	0.008373	0.008361	0.086	0.287243	0.006647	0.046758						0.588063				52.00983	1.784934	1.552661	9.003764	28.14061	0.79819	6.710011						99.99999				0.015821	0.019159	0.111047	0.365524	0.011088	0.065424						0.588063	-13462.3	1183.8	1085	 	 	WHT01_Slab_prof_3_	36419.97	0.126659	278	"Friday, February 11, 2022 8:45:53 PM"
14 / 3 . 				0.14226	0.007842	0.008005	0.08846	0.285215	0.006057	0.043612						0.581451				51.92553	1.697377	1.509253	9.403544	28.3711	0.738485	6.354719						100				0.014817	0.018342	0.114223	0.362943	0.010103	0.061022						0.581451	-13459.5	1187.7	1085	 	 	WHT01_Slab_prof_3_	36415.26	0.125631	279	"Friday, February 11, 2022 8:49:19 PM"
14 / 4 . 				0.144822	0.008347	0.007141	0.092885	0.293839	0.006677	0.041543						0.595254				51.83221	1.77155	1.320237	9.681865	28.6604	0.798294	5.935444						99.99999				0.015772	0.016363	0.119937	0.373918	0.011138	0.058127						0.595254	-13456.8	1191.5	1085	 	 	WHT01_Slab_prof_3_	36410.54	0.129016	280	"Friday, February 11, 2022 8:52:46 PM"
14 / 5 . 				0.147345	0.00699	0.009582	0.094931	0.294477	0.006754	0.040935						0.601014				52.07698	1.465011	1.749361	9.771576	28.36402	0.797409	5.775645						99.99999				0.013208	0.021956	0.122578	0.374729	0.011267	0.057277						0.601014	-13454.1	1195.4	1085	 	 	WHT01_Slab_prof_3_	36405.83	0.129993	281	"Friday, February 11, 2022 8:56:11 PM"
14 / 6 . 				0.138197	0.007275	0.006418	0.093545	0.282146	0.006672	0.037187						0.571442				51.75229	1.61555	1.241444	10.20227	28.79457	0.834625	5.559255						100				0.013746	0.014705	0.120789	0.359038	0.01113	0.052033						0.571442	-13451.3	1199.2	1085	 	 	WHT01_Slab_prof_3_	36401.11	0.124257	282	"Friday, February 11, 2022 8:59:39 PM"
14 / 7 . 				0.144454	0.00785	0.009303	0.096826	0.288366	0.006532	0.035843						0.589174				52.11357	1.679259	1.733623	10.17327	28.3512	0.787091	5.161989						100				0.014832	0.021316	0.125026	0.366953	0.010895	0.050152						0.589174	-13448.6	1203.1	1085	 	 	WHT01_Slab_prof_3_	36396.4	0.127527	283	"Friday, February 11, 2022 9:03:06 PM"
14 / 8 . 				0.143582	0.0077	0.009078	0.096455	0.28554	0.00703	0.036085						0.585469				52.11713	1.657416	1.702178	10.19646	28.24576	0.852291	5.228765						100				0.014549	0.020802	0.124546	0.363356	0.011726	0.05049						0.585469	-13445.8	1206.9	1085	 	 	WHT01_Slab_prof_3_	36391.69	0.126678	284	"Friday, February 11, 2022 9:06:31 PM"
14 / 9 . 				0.142102	0.006898	0.009348	0.095151	0.285899	0.005127	0.037181						0.581705				52.01336	1.4972	1.76751	10.14321	28.51907	0.626861	5.432782						100				0.013033	0.02142	0.122863	0.363814	0.008552	0.052023						0.581705	-13443.1	1210.7	1085	 	 	WHT01_Slab_prof_3_	36386.97	0.126071	285	"Friday, February 11, 2022 9:09:58 PM"
14 / 10 . 				0.142579	0.007437	0.008509	0.095313	0.287714	0.005879	0.037277						0.584708				51.96095	1.607128	1.601811	10.11625	28.57509	0.715614	5.423155						100				0.014052	0.019497	0.123072	0.366123	0.009806	0.052158						0.584708	-13440.4	1214.6	1085	 	 	WHT01_Slab_prof_3_	36382.26	0.126786	286	"Friday, February 11, 2022 9:13:25 PM"
14 / 11 . 				0.140417	0.006066	0.008001	0.095302	0.294751	0.005214	0.032875						0.582625				51.79631	1.32684	1.524541	10.23824	29.63068	0.642395	4.840988						100				0.011461	0.018333	0.123057	0.375079	0.008697	0.045998						0.582625	-13437.6	1218.4	1085	 	 	WHT01_Slab_prof_3_	36377.55	0.1273	287	"Friday, February 11, 2022 9:16:51 PM"
14 / 12 . 				0.137867	0.007379	0.007052	0.095428	0.291096	0.004433	0.030339						0.573596				51.71289	1.641319	1.366466	10.42459	29.7564	0.555439	4.542888						100				0.013943	0.01616	0.12322	0.370427	0.007395	0.042451						0.573596	-13434.9	1222.3	1085	 	 	WHT01_Slab_prof_3_	36372.83	0.125454	288	"Friday, February 11, 2022 9:20:18 PM"
14 / 13 . 				0.140073	0.006199	0.00951	0.093592	0.286781	0.005751	0.032624						0.574529				52.06822	1.366339	1.826168	10.13217	29.05197	0.714024	4.841109						100				0.011712	0.021792	0.120849	0.364936	0.009592	0.045647						0.574529	-13432.2	1226.1	1085	 	 	WHT01_Slab_prof_3_	36368.12	0.124925	289	"Friday, February 11, 2022 9:23:46 PM"
14 / 14 . 				0.142692	0.008311	0.009391	0.096165	0.289524	0.005252	0.031951						0.583286				52.09841	1.799353	1.771087	10.22559	28.80811	0.640515	4.656935						99.99999				0.015703	0.021518	0.124172	0.368426	0.008761	0.044706						0.583286	-13429.4	1229.9	1085	 	 	WHT01_Slab_prof_3_	36363.4	0.126558	290	"Friday, February 11, 2022 9:27:12 PM"
14 / 15 . 				0.14411	0.008826	0.01014	0.092969	0.291671	0.005395	0.032555						0.585668				52.22442	1.896696	1.898263	9.812143	28.80568	0.653102	4.709695						100				0.016677	0.023236	0.120045	0.371159	0.009	0.045552						0.585668	-13426.7	1233.8	1085	 	 	WHT01_Slab_prof_3_	36358.69	0.126806	291	"Friday, February 11, 2022 9:30:40 PM"
14 / 16 . 				0.140855	0.00718	0.006175	0.092697	0.298453	0.005252	0.036709						0.58732				51.58718	1.559245	1.168197	9.887299	29.78858	0.642448	5.367052						100				0.013566	0.014149	0.119693	0.379788	0.00876	0.051364						0.58732	-13424	1237.6	1085	 	 	WHT01_Slab_prof_3_	36353.98	0.128366	292	"Friday, February 11, 2022 9:34:06 PM"
14 / 17 . 				0.142542	0.006542	0.007711	0.095029	0.292117	0.006664	0.037643						0.588248				51.84415	1.410987	1.448775	10.06603	28.95487	0.809647	5.465541						99.99999				0.012361	0.017669	0.122705	0.371727	0.011116	0.05267						0.588248	-13421.2	1241.5	1085	 	 	WHT01_Slab_prof_3_	36349.26	0.127955	293	"Friday, February 11, 2022 9:37:34 PM"
14 / 18 . 				0.13454	0.004629	0.007105	0.094462	0.287169	0.005943	0.02882						0.562669				51.70305	1.054978	1.410459	10.57223	30.07507	0.762915	4.421303						100				0.008747	0.016281	0.121973	0.365429	0.009914	0.040325						0.562669	-13418.5	1245.3	1085	 	 	WHT01_Slab_prof_3_	36344.55	0.123525	294	"Friday, February 11, 2022 9:41:00 PM"
14 / 19 . 				0.137018	0.005575	0.005197	0.097174	0.289743	0.005609	0.035918						0.576234				51.41717	1.240586	1.007317	10.62005	29.6312	0.703073	5.380598						100				0.010534	0.011907	0.125475	0.368705	0.009356	0.050256						0.576234	-13415.7	1249.2	1085	 	 	WHT01_Slab_prof_3_	36339.84	0.126305	295	"Friday, February 11, 2022 9:44:27 PM"
14 / 20 . 				0.141463	0.006211	0.006782	0.09564	0.293168	0.006849	0.037213						0.587325				51.71531	1.346434	1.280715	10.18263	29.2078	0.836332	5.430771						99.99998				0.011736	0.01554	0.123494	0.373063	0.011424	0.052068						0.587325	-13413	1253	1085	 	 	WHT01_Slab_prof_3_	36335.12	0.128088	296	"Friday, February 11, 2022 9:47:54 PM"
15 / 1 . 	11.42283	0.012265	10.76682	38.88801	25.80371		0.10139	0.283831	0.090428	0.00001	0.003021	0.00001	11.15573			98.52805	10.99799	0.010219	4.511519	56.87648	22.37952		0.043187	0.113132	0.044178	0.000006	0.003075	0.000006	5.020689			100	18.94246	0.026239	13.85147	48.75595		0.130918	0.361183	0.150839	0.000014	0.004072	0.000012	16.3049			98.52805	-4096	973	1085	 	 	WHT01_Spinel_90	32328.21	13.43978	297	"Friday, February 11, 2022 9:51:26 PM"
16 / 1 . 	11.60517	0.004958	10.70983	39.37368	26.13149		0.121677	0.280452	0.097783	0.00001	0.018772	0.00001	11.3363			99.68012	11.03578	0.00408	4.432307	56.87677	22.38436		0.05119	0.110406	0.047182	0.000006	0.018872	0.000006	5.039049			100	19.24483	0.010607	13.77815	49.37528		0.157113	0.356883	0.163108	0.000014	0.025304	0.000012	16.56882			99.68012	-3278	1271	1085	 	 	WHT01_Spinel_91	31776.51	13.5781	298	"Friday, February 11, 2022 9:55:05 PM"
17 / 1 . 	10.3676	0.006889	10.63369	36.60603	23.91206		0.099541	0.257985	0.100136	0.019149	0.001379	0.003735	11.44347			93.45168	10.61008	0.006102	4.736093	56.90759	22.04379		0.045067	0.109299	0.051998	0.011883	0.001492	0.002376	5.474237			100	17.19257	0.014739	13.6802	45.18169		0.12853	0.328292	0.167032	0.026793	0.001859	0.0045	16.72545			93.45167	-13657	80	1085	 	 	WHT01_Spinel_92(79 from last session)	37446.01	12.91716	299	"Friday, February 11, 2022 9:57:52 PM"
18 / 1 . 	10.66915	0.002616	10.77273	37.26258	24.2808		0.111537	0.261544	0.105456	0.005726	0.00466	0.00001	11.64289			95.11972	10.72295	0.002275	4.71201	56.88985	21.98247		0.049593	0.108821	0.053779	0.00349	0.004951	0.000006	5.469796			99.99999	17.69263	0.005596	13.85908	45.87842		0.14402	0.332822	0.175906	0.008012	0.006281	0.000012	17.01693			95.11971	-13182	335	1085	 	 	WHT01_Spinel_93	36972.96	13.13936	300	"Friday, February 11, 2022 10:00:39 PM"
19 / 1 . 	10.12314	23.70933	2.31928	43.13358	2.259365		0.074291	0.049379	0.140526	15.91012	0.385016	0.004983	0.360289			98.46928	9.239838	18.72758	0.921294	59.80559	1.857652		0.029999	0.018658	0.065083	8.806237	0.371525	0.002827	0.153718			100	16.78719	50.72311	2.983744	4.269055		0.095927	0.062835	0.234405	22.26144	0.518994	0.006002	0.526589			98.46929	-3557	1284	1085	 	 	WHT01_cpx_94	31854.86	12.25661	301	"Friday, February 11, 2022 10:03:24 PM"
20 / 1 . 	8.646339	21.96173	2.292339	43.13977	5.166007		0.040907	0.106816	0.589316	14.56612	0.700548	0.012973	1.467724			98.69059	7.898762	17.36228	0.911384	59.86622	4.251192		0.016533	0.040397	0.273171	8.069349	0.67659	0.007367	0.626754			100	14.33821	46.98435	2.949085	9.761138		0.05282	0.135927	0.983011	20.38091	0.944325	0.015627	2.145184			98.69059	-3380	1400	1085	 	 	WHT01_cpx_95	31687.44	12.34576	302	"Friday, February 11, 2022 10:06:10 PM"
21 / 1 . 	2.502856	26.62872	2.75325	46.31675	10.66707	0.00001	0.050395	0.002618	0.55278	6.854181	2.250556	0.640769	0.022763	0.006341	0.014223	99.26329	2.195954	20.21861	1.051305	61.73093	8.430659	0.000007	0.019561	0.000951	0.246093	3.646791	2.087554	0.349484	0.009336	0.004218	0.008555	100	4.150481	56.96878	3.542045	20.15536	0.000023	0.065072	0.003332	0.922068	9.590371	3.033702	0.771878	0.03327	0.01267	0.014223	99.26329	-3700	1445	1085	 	 	WHT01_cpx_96	31750.5	11.72025	303	"Friday, February 11, 2022 10:09:02 PM"
22 / 1 . 	2.500974	26.8311	2.793854	46.54593	10.65641	0.00001	0.053187	0.004535	0.549892	6.905712	2.187365	0.639702	0.022584	0.006341	0.014223	99.71181	2.184839	20.2844	1.062208	61.76881	8.385903	0.000007	0.020556	0.00164	0.243752	3.658361	2.020188	0.347397	0.009222	0.0042	0.008518	99.99999	4.147362	57.40174	3.594281	20.13521	0.000023	0.068677	0.005771	0.917251	9.662472	2.948522	0.770593	0.033008	0.01267	0.014223	99.71181	-3700	1445	1085	 	 	WHT01_glass_97	31750.5	11.77957	304	"Friday, February 11, 2022 10:11:48 PM"
23 / 1 . 	2.503305	26.80606	3.03921	46.63603	10.53008	0.00001	0.045082	0.017759	0.538213	7.271553	2.240345	0.617059	0.032148	0.007807	0.016662	100.3013	2.179687	20.19886	1.151693	61.68494	8.259251	0.000007	0.017366	0.006401	0.23779	3.839506	2.062319	0.333998	0.013085	0.005153	0.009946	100	4.151227	57.34819	3.909932	19.89651	0.000023	0.058212	0.022598	0.897769	10.17436	3.019939	0.743316	0.046987	0.0156	0.016662	100.3013	-3673	1578	1085	 	 	WHT01_glass_98	31616.21	11.90767	305	"Friday, February 11, 2022 10:20:04 PM"
24 / 1 . 	2.584966	26.86583	2.737698	46.70685	10.70232	0.028487	0.065914	0.00001	0.55505	6.696837	2.363491	0.672594	0.062539	0.00186	0.019422	100.0639	2.248335	20.22181	1.036305	61.7112	8.385195	0.019442	0.025363	0.000004	0.244962	3.532188	2.173304	0.363661	0.025426	0.001226	0.011581	100	4.286645	57.47606	3.522037	20.22197	0.065274	0.08511	0.000013	0.925854	9.370215	3.185936	0.810215	0.091405	0.003716	0.019422	100.0639	-3399	1287	1085	 	 	WHT01_glass_99	31800.42	11.79968	306	"Friday, February 11, 2022 10:28:02 PM"
25 / 1 . 	30.31383	19.12644	7.16575	43.97683	0.013844	0.002638	0.109256	0.26705	0.013679	0.117013						101.1063	25.90052	14.14215	2.664558	57.07803	0.010655	0.001769	0.041299	0.094459	0.00593	0.060628						100	50.26938	40.9186	9.218708	0.026158	0.006045	0.141076	0.339828	0.022818	0.163725						101.1063	-3739	1518	1080	 	 	WHT01_interior olivine prof_4	31694.68	11.8273	307	"Friday, February 11, 2022 11:47:30 PM"
25 / 2 . 	30.49025	19.21995	6.98356	44.13585	0.012983	0.000371	0.099935	0.275677	0.011564	0.101968						101.3321	25.96114	14.16213	2.587827	57.08624	0.009958	0.000248	0.037645	0.097173	0.004996	0.05265						100	50.56194	41.11866	8.984322	0.024532	0.000851	0.12904	0.350806	0.019289	0.142674						101.3321	-3743.8	1516.7	1080	 	 	WHT01_interior olivine prof_4	31697.49	11.82307	308	"Friday, February 11, 2022 11:48:55 PM"
25 / 3 . 	30.44086	19.09998	6.93518	43.94859	0.012727	0.00001	0.101946	0.284467	0.009483	0.089241						100.9225	26.02177	14.12949	2.580082	57.06925	0.009801	0.000007	0.038554	0.100669	0.004113	0.046261						99.99999	50.48002	40.862	8.922081	0.024048	0.000023	0.131637	0.361992	0.015819	0.124867						100.9225	-3748.6	1515.4	1080	 	 	WHT01_interior olivine prof_4	31700.31	11.77266	309	"Friday, February 11, 2022 11:49:43 PM"
25 / 4 . 	30.3359	19.27901	7.051746	44.12924	0.016882	0.001749	0.100578	0.290095	0.010717	0.100424						101.3164	25.84603	14.21462	2.614745	57.11374	0.012957	0.001169	0.037911	0.10232	0.004633	0.051885						99.99998	50.30597	41.24501	9.072042	0.031898	0.004007	0.12987	0.369153	0.017876	0.140513						101.3164	-3753.4	1514.2	1080	 	 	WHT01_interior olivine prof_4	31703.12	11.83443	310	"Friday, February 11, 2022 11:50:30 PM"
25 / 5 . 	30.38698	19.34664	7.140848	44.2632	0.017641	0.001297	0.09534	0.290088	0.011369	0.097296						101.6507	25.81294	14.22227	2.639949	57.11761	0.013499	0.000864	0.03583	0.102015	0.0049	0.05012						100	50.39068	41.3897	9.186672	0.033333	0.002971	0.123107	0.369145	0.018964	0.136137						101.6507	-3758.2	1512.9	1080	 	 	WHT01_interior olivine prof_4	31705.93	11.88215	311	"Friday, February 11, 2022 11:51:17 PM"
25 / 6 . 	30.30833	19.29158	7.271953	44.18751	0.017636	0.001639	0.096092	0.305025	0.010689	0.089769						101.5802	25.78607	14.20379	2.692589	57.1084	0.013516	0.001094	0.036169	0.107434	0.004614	0.046315						100	50.26025	41.27189	9.355338	0.033324	0.003756	0.124077	0.388152	0.01783	0.125605						101.5802	-3763	1511.6	1080	 	 	WHT01_interior olivine prof_4	31708.75	11.8958	312	"Friday, February 11, 2022 11:52:04 PM"
25 / 7 . 	30.18989	19.19284	7.136651	43.94969	0.009594	0.008381	0.09826	0.306077	0.007889	0.066729						100.966	25.82593	14.20846	2.656957	57.11201	0.007393	0.005626	0.037187	0.108395	0.003424	0.034616						100	50.06385	41.06066	9.181273	0.018128	0.019205	0.126877	0.389491	0.013159	0.093368						100.966	-3767.8	1510.3	1080	 	 	WHT01_interior olivine prof_4	31711.56	11.80914	313	"Friday, February 11, 2022 11:52:52 PM"
25 / 8 . 	30.1176	19.15667	7.469348	43.95631	0.006874	0.011129	0.104456	0.307809	0.008104	0.058112						101.1964	25.75322	14.17571	2.779648	57.09653	0.005295	0.007468	0.039515	0.108962	0.003516	0.030133						100	49.94396	40.98328	9.609286	0.012989	0.025502	0.134877	0.391695	0.013518	0.08131						101.1964	-3772.6	1509.1	1080	 	 	WHT01_interior olivine prof_4	31714.38	11.88285	314	"Friday, February 11, 2022 11:53:39 PM"
25 / 9 . 	30.07717	19.37657	7.372063	44.14096	0.006079	0.009441	0.107048	0.300967	0.006545	0.042149						101.439	25.6367	14.29274	2.734702	57.15369	0.004667	0.006315	0.040367	0.106201	0.002831	0.021786						100	49.87691	41.45372	9.484129	0.011486	0.021634	0.138224	0.382988	0.010918	0.058974						101.439	-3777.3	1507.8	1080	 	 	WHT01_interior olivine prof_4	31717.2	11.8931	315	"Friday, February 11, 2022 11:54:26 PM"
25 / 10 . 	29.84534	19.26393	7.65183	43.94626	0.006414	0.011025	0.109016	0.313454	0.00623	0.042138						101.1956	25.54708	14.26997	2.850532	57.14313	0.004945	0.007406	0.041283	0.111077	0.002706	0.021873						100	49.49247	41.21274	9.844049	0.012119	0.025263	0.140765	0.398879	0.010391	0.05896						101.1956	-3782.1	1506.5	1080	 	 	WHT01_interior olivine prof_4	31720.01	11.91087	316	"Friday, February 11, 2022 11:55:14 PM"
25 / 11 . 	29.9245	19.23765	7.840354	44.01682	0.006246	0.008432	0.111027	0.304691	0.007162	0.039755						101.4966	25.56238	14.22132	2.914781	57.11765	0.004806	0.005652	0.041959	0.10775	0.003104	0.020594						99.99999	49.62374	41.15652	10.08658	0.011801	0.01932	0.143362	0.387726	0.011947	0.055625						101.4966	-3786.9	1505.2	1080	 	 	WHT01_interior olivine prof_4	31722.83	11.96872	317	"Friday, February 11, 2022 11:56:03 PM"
25 / 12 . 	29.93946	19.11244	7.795421	43.87215	0.005891	0.008113	0.112546	0.310668	0.007312	0.038674						101.2027	25.64762	14.16879	2.906286	57.09121	0.004546	0.005454	0.042654	0.110175	0.003178	0.02009						100	49.64856	40.88866	10.02878	0.011131	0.01859	0.145323	0.395333	0.012197	0.054112						101.2027	-3791.7	1504	1080	 	 	WHT01_interior olivine prof_4	31725.65	11.93151	318	"Friday, February 11, 2022 11:56:49 PM"
25 / 13 . 	29.82657	19.07496	7.86678	43.77113	0.006606	0.004927	0.110764	0.308724	0.00519	0.042445						101.0181	25.61014	14.17378	2.939689	57.09179	0.005109	0.003319	0.042076	0.109739	0.002261	0.022101						99.99999	49.46135	40.80847	10.12058	0.012482	0.011289	0.143022	0.392859	0.008657	0.059389						101.0181	-3796.5	1502.7	1080	 	 	WHT01_interior olivine prof_4	31728.47	11.9221	319	"Friday, February 11, 2022 11:57:36 PM"
25 / 14 . 	29.76929	19.21297	7.948516	43.91351	0.005196	0.006931	0.111446	0.30193	0.006647	0.039383						101.3158	25.49295	14.23834	2.96233	57.12511	0.004008	0.004657	0.042222	0.107039	0.002888	0.020452						99.99999	49.36637	41.10371	10.22573	0.009818	0.015881	0.143903	0.384213	0.011087	0.055105						101.3158	-3801.3	1501.4	1080	 	 	WHT01_interior olivine prof_4	31731.29	11.96528	320	"Friday, February 11, 2022 11:58:21 PM"
25 / 15 . 	29.62206	19.02392	7.85647	43.58004	0.005593	0.006506	0.115686	0.308205	0.007673	0.043854						100.57	25.55281	14.20158	2.949487	57.10686	0.004346	0.004404	0.04415	0.110064	0.003358	0.022941						100	49.12221	40.69927	10.10732	0.010567	0.014909	0.149378	0.392198	0.012798	0.061361						100.57	-3806.1	1500.1	1080	 	 	WHT01_interior olivine prof_4	31734.11	11.87446	321	"Friday, February 11, 2022 11:59:06 PM"
25 / 16 . 	29.79067	19.07851	7.918841	43.76451	0.005382	0.005682	0.115008	0.306309	0.005997	0.035062						101.026	25.58457	14.17933	2.959752	57.09488	0.004163	0.003829	0.043697	0.108903	0.002614	0.01826						99.99999	49.40181	40.81606	10.18756	0.010169	0.01302	0.148503	0.389786	0.010004	0.049058						101.026	-3810.9	1498.9	1080	 	 	WHT01_interior olivine prof_4	31736.93	11.93034	322	"Friday, February 11, 2022 11:59:51 PM"
25 / 17 . 	29.81228	19.19444	7.846781	43.89395	0.005224	0.007837	0.110595	0.299542	0.006756	0.04445						101.2218	25.5395	14.23004	2.92553	57.12145	0.004031	0.005268	0.041915	0.106233	0.002937	0.023092						100	49.43765	41.06408	10.09485	0.00987	0.017958	0.142804	0.381175	0.011269	0.062194						101.2218	-3815.7	1497.6	1080	 	 	WHT01_interior olivine prof_4	31739.75	11.94013	323	"Saturday, February 12, 2022 12:00:37 AM"
25 / 18 . 	29.84137	19.21288	7.903191	43.94776	0.005661	0.007687	0.111106	0.300846	0.007252	0.035558						101.3733	25.53222	14.22577	2.942849	57.11942	0.004363	0.005161	0.042056	0.106561	0.003149	0.018449						99.99999	49.48589	41.10354	10.16742	0.010696	0.017614	0.143464	0.382834	0.012097	0.049753						101.3733	-3820.5	1496.3	1080	 	 	WHT01_interior olivine prof_4	31742.57	11.96403	324	"Saturday, February 12, 2022 12:01:22 AM"
25 / 19 . 	29.79528	19.20411	7.921309	43.91658	0.005726	0.008719	0.108552	0.312057	0.004899	0.040178						101.3174	25.51181	14.22989	2.951798	57.1215	0.004417	0.005858	0.04112	0.110614	0.002129	0.020862						100	49.40946	41.08476	10.19073	0.01082	0.019979	0.140166	0.397101	0.008172	0.056217						101.3174	-3825.3	1495	1080	 	 	WHT01_interior olivine prof_4	31745.39	11.96255	325	"Saturday, February 12, 2022 12:02:09 AM"
25 / 20 . 	29.89999	19.1925	7.895614	43.96268	0.00549	0.007085	0.113217	0.308538	0.006926	0.035969						101.428	25.56839	14.20291	2.938421	57.10758	0.004229	0.004754	0.042832	0.109226	0.003005	0.018652						100	49.5831	41.05992	10.15767	0.010374	0.016235	0.14619	0.392622	0.011553	0.050328						101.428	-3830.1	1493.8	1080	 	 	WHT01_interior olivine prof_4	31748.22	11.97001	326	"Saturday, February 12, 2022 12:02:55 AM"
25 / 21 . 	29.92026	19.19822	7.941568	43.99208	0.004694	0.005711	0.116466	0.30475	0.007349	0.032593						101.5237	25.56689	14.19669	2.953348	57.10371	0.003613	0.003829	0.044028	0.107805	0.003186	0.016889						100	49.61671	41.07217	10.21679	0.00887	0.013085	0.150385	0.387803	0.012258	0.045604						101.5237	-3834.9	1492.5	1080	 	 	WHT01_interior olivine prof_4	31751.04	11.9864	327	"Saturday, February 12, 2022 12:03:40 AM"
25 / 22 . 	29.64323	19.22213	7.800608	43.79733	0.004462	0.006921	0.113476	0.306953	0.00652	0.03317						100.9348	25.46361	14.28925	2.91621	57.15041	0.003453	0.004665	0.043124	0.109157	0.002842	0.017279						100	49.15731	41.12333	10.03545	0.008431	0.01586	0.146524	0.390606	0.010876	0.046412						100.9348	-3839.7	1491.2	1080	 	 	WHT01_interior olivine prof_4	31753.86	11.90423	328	"Saturday, February 12, 2022 12:04:26 AM"
25 / 23 . 	29.77767	19.21367	7.827332	43.88635	0.003952	0.007688	0.110753	0.311201	0.006791	0.036764						101.1822	25.51838	14.24905	2.919254	57.13064	0.003051	0.00517	0.04199	0.110404	0.002953	0.019105						99.99999	49.38026	41.10521	10.06983	0.007468	0.017616	0.143009	0.396011	0.011328	0.05144						101.1822	-3844.4	1489.9	1080	 	 	WHT01_interior olivine prof_4	31756.68	11.93459	329	"Saturday, February 12, 2022 12:05:10 AM"
25 / 24 . 	29.7866	19.08442	7.930411	43.77697	0.00522	0.007745	0.111389	0.315576	0.005625	0.038428						101.0624	25.57436	14.18	2.963298	57.09615	0.004037	0.005218	0.042311	0.112169	0.00245	0.020008						100	49.39507	40.82871	10.20244	0.009863	0.017747	0.14383	0.401579	0.009382	0.053769						101.0624	-3849.2	1488.7	1080	 	 	WHT01_interior olivine prof_4	31759.51	11.93725	330	"Saturday, February 12, 2022 12:05:56 AM"
25 / 25 . 	29.85408	19.03489	7.881608	43.74633	0.005812	0.00593	0.112735	0.308353	0.005465	0.035565						100.9907	25.64293	14.14907	2.946284	57.07985	0.004497	0.003997	0.04284	0.109647	0.002382	0.018525						100	49.50697	40.72274	10.13966	0.010982	0.013589	0.145568	0.392387	0.009116	0.049762						100.9908	-3854	1487.4	1080	 	 	WHT01_interior olivine prof_4	31762.33	11.92078	331	"Saturday, February 12, 2022 12:06:43 AM"
25 / 26 . 	29.90856	19.17556	7.842173	43.93046	0.004482	0.00611	0.111762	0.301458	0.006838	0.039268						101.3267	25.59357	14.20028	2.92057	57.10556	0.003455	0.004103	0.042311	0.106794	0.002969	0.020377						100	49.59731	41.02369	10.08892	0.008469	0.014	0.144312	0.383613	0.011407	0.054943						101.3267	-3858.8	1486.1	1080	 	 	WHT01_interior olivine prof_4	31765.16	11.95021	332	"Saturday, February 12, 2022 12:07:28 AM"
25 / 27 . 	29.92249	19.15222	7.840662	43.91283	0.004982	0.006157	0.11237	0.308875	0.004885	0.036337						101.3018	25.61266	14.18696	2.920824	57.0986	0.003841	0.004135	0.042553	0.109452	0.002122	0.018861						99.99999	49.62042	40.97374	10.08698	0.009413	0.014108	0.145096	0.393051	0.008149	0.050842						101.3018	-3863.6	1484.8	1080	 	 	WHT01_interior olivine prof_4	31767.99	11.9481	333	"Saturday, February 12, 2022 12:08:14 AM"
25 / 28 . 	29.82416	19.10441	7.819154	43.79146	0.004946	0.007053	0.113744	0.310474	0.005069	0.04112						101.0216	25.60046	14.19145	2.921025	57.10135	0.003824	0.00475	0.043195	0.110329	0.002208	0.021404						100	49.45735	40.87148	10.05931	0.009345	0.01616	0.146871	0.395086	0.008456	0.057534						101.0216	-3868.4	1483.6	1080	 	 	WHT01_interior olivine prof_4	31770.81	11.91622	334	"Saturday, February 12, 2022 12:08:59 AM"
25 / 29 . 	29.68929	19.19933	7.902637	43.82938	0.004524	0.00503	0.111682	0.307592	0.00506	0.038679						101.0932	25.4769	14.2576	2.951308	57.13331	0.003497	0.003387	0.042399	0.109271	0.002203	0.020128						100	49.2337	41.07453	10.16671	0.008547	0.011526	0.144208	0.391418	0.00844	0.05412						101.0932	-3873.2	1482.3	1080	 	 	WHT01_interior olivine prof_4	31773.64	11.93589	335	"Saturday, February 12, 2022 12:09:45 AM"
